"district_code","tylephu_goithoai","delta_tylephu_goithoai","rate_tylephu_goithoai","log_delta_tylephu_goithoai","log_rate_tylephu_goithoai","tylephu_goidata","delta_tylephu_goidata","rate_tylephu_goidata","log_delta_tylephu_goidata","log_rate_tylephu_goidata","dt_goi_tt","delta_dt_goi_tt","rate_dt_goi_tt","log_delta_dt_goi_tt","log_rate_dt_goi_tt","partition"
H039002,0.06904,-0.0014399999999999968,-0.020857473928157542,,,0.55604,-0.04147000000000001,-0.07458096539817281,,,2.19279610666666E8,-9.357647249999997E7,-0.4267449774080846,,,"20200601"
H039002,0.0685,-5.399999999999988E-4,-0.0078832116788321,,,0.5561,0,1.0789426362175868E-4,-9.721165995741174,-9.134358850952555,2.31537471833333E8,1.2257861166666985E7,0.05294115492238997,16.321678017026898,-2.9385742667356483,"20200701"
H039002,0.06877,2.6999999999999247E-4,0.003926130580194743,-8.217088598965928,-5.540100923315535,0.54639,-0.009709999999999996,-0.01777118907739892,,,3.38118083166666E8,1.0658061133333299E8,0.3152171286881365,18.484412170726884,-1.1544935801902043,"20200801"
H039002,0.06306,-0.005709999999999993,-0.0905486837932127,,,0.59333,0.04693999999999998,0.07911280400451684,-3.05888508855926,-2.5368805462018353,3.14253416499999E8,-2.3864666666666985E7,-0.07594083441465803,,,"20200901"
H039002,0.06278,-2.8000000000000247E-4,-0.004460019114367672,,,0.38426,-0.20907000000000003,-0.5440847342944882,,,3.08306472166666E8,-5946944.333333015,-0.019289067438448663,,,"20201001"
H039002,0.06383,0.0010499999999999954,0.01644994516684937,-6.858965114812709,-4.107433135098538,0.38836,0.0040999999999999925,0.010557214955196192,-5.4967683052718765,-4.550945770791683,3.064672777054E8,-1839194.4612659812,-0.006001275160717017,,,"20201101"
H039002,0.16289,0.09906000000000001,0.6081404628890663,-2.3120295518220453,-0.4973493992094219,0.41102,0.022660000000000013,0.05513113717094062,-3.7871540233822762,-2.8980406195129134,3.225550832001E8,1.6087805494700015E7,0.04987614932336936,16.593572120275763,-2.998212359960039,"20201201"
H039002,0.07634,-0.08655,-1.133743777835997,,,0.39732,-0.01369999999999999,-0.03448102285311585,,,6.71745000209999E8,3.4918991700989896E8,0.519825107594007,19.671126506970744,-0.6542628555287913,"20210101"
H039002,0.05768,-0.018660000000000003,-0.3235090152565881,,,0.44996,0.05264000000000002,0.1169881767268202,-2.9442789919650747,-2.145682402907563,6.09433666819999E8,-6.2311333389999986E7,-0.10224465234278586,,,"20210201"
H039002,0.06098,0.0032999999999999974,0.05411610364053784,-5.713832810509703,-2.916623473087675,0.43563,-0.01433000000000001,-0.032894887863553955,,,755280333.56,1.4584666674000096E8,0.19310269347614994,18.79806639998874,-1.6445331410372332,"20210301"
H039003,0.07681,0,0,,,0.47576,0,0,,,1093864000,0,0,,,"20200301"
H039003,0.0758,-0.001009999999999997,-0.013324538258575158,,,0.59978,0.12401999999999996,0.2067758177998599,-2.0873124360604054,-1.5761200783890892,9.53574055333333E8,-1.4028994466666698E8,-0.14712013595800588,,,"20200401"
H039003,0.07909,0.0032899999999999874,0.04159817928941696,-5.71686771420486,-3.1796988797540493,0.64049,0.040710000000000024,0.06356071133038771,-3.201281516467249,-2.755759745897522,9.96215082499999E8,4.264102716666603E7,0.04280303311575899,17.568327426806253,-3.151146311714716,"20200501"
H039003,0.07696,-0.002129999999999993,-0.027676715176715085,,,0.58721,-0.053279999999999994,-0.09073414962279251,,,8.33031776666666E8,-1.6318330583333302E8,-0.19589085363142167,,,"20200601"
H039003,0.07761,6.499999999999978E-4,0.008375209380234477,-7.3385381950745945,-4.782479200958505,0.58748,2.6999999999999247E-4,4.5959011370598566E-4,-8.217088598965928,-7.685175522869452,911327471.5,7.829569483333397E7,0.08591389734412716,18.176003176477945,-2.4544096779307347,"20200701"
H039003,0.07998,0.002369999999999997,0.02963240810202547,-6.044865323835099,-3.518886648271634,0.59676,0.009279999999999955,0.015550640123332588,-4.679893732184032,-4.163653475716543,1.07590641616666E9,1.6457894466666007E8,0.1529677137283346,18.918900919839473,-1.8775284012412805,"20200801"
H039003,0.07758,-0.0023999999999999994,-0.030935808197989165,,,0.65194,0.05518000000000001,0.0846396907690892,-2.897154710192997,-2.4693519643631174,1.07873994266666E9,2833526.5,0.0026267002712400574,14.857032606939114,-5.9420268702429855,"20200901"
H039003,0.07247,-0.0051099999999999896,-0.07051193597350613,,,0.49837,-0.15356999999999998,-0.3081445512370327,,,1078314777,-425165.6666600704,-3.9428715596658324E-4,,,"20201001"
H039003,0.07671,0.004239999999999994,0.05527310650501882,-5.463192009738272,-2.89546880872734,0.48261,-0.015759999999999996,-0.03265576759702451,,,1.02423486030249E9,-5.4079916697510004E7,-0.05280030859478698,,,"20201101"
H039003,0.15029,0.07358,0.48958679885554596,-2.6093820293055088,-0.7141935112693747,0.51161,0.029000000000000026,0.056683802114892254,-3.5404594489956622,-2.8702667860479014,1.05881716644439E9,3.458230614190006E7,0.03266126318864925,17.358852726044898,-3.4215655152542164,"20201201"
H039003,0.08691,-0.06338,-0.7292601541824877,,,0.48564,-0.025969999999999993,-0.05347582571452103,,,1453210000.67,3.9439283422561E8,0.2713942472483508,19.792858011728537,-1.304182728385419,"20210101"
H039003,0.07125,-0.015660000000000007,-0.21978947368421065,,,0.52302,0.037380000000000024,0.07146954227371806,-3.2866194769547197,-2.6384839022241224,1323343667.2,-1.2986633347000003E8,-0.09813500203222193,,,"20210201"
H039003,0.07641,0.005160000000000012,0.06753042795445638,-5.266818699488663,-2.695176998166002,0.51985,-0.003170000000000006,-0.006097912859478707,,,1.86550433388999E9,5.4216066668999E8,0.29062417966055587,20.1110729484837,-1.2357243253178563,"20210301"
H039004,0.05798,0,0,,,0.41481,0,0,,,7.22698333333333E8,0,0,,,"20200301"
H039004,0.05931,0.0013300000000000048,0.02242454897993601,-6.622576336748471,-3.7975989836169695,0.56038,0.14556999999999998,0.2597701559655947,-1.9270982084055677,-1.3479580544557037,6.89178610333333E8,-33519723,-0.04863720739067571,,,"20200401"
H039004,0.05619,-0.0031200000000000047,-0.05552589428723981,,,0.58257,0.022190000000000043,0.038089843280635874,-3.8081135420376326,-3.267807612949134,6.72832360166666E8,-1.6346250166666985E7,-0.02429468487903567,,,"20200501"
H039004,0.05696,7.699999999999999E-4,0.01351825842696629,-7.1691200431165445,-4.303714031238128,0.53838,-0.04419000000000006,-0.0820795720494819,,,5.01123860166666E8,-1.7170850000000006E8,-0.34264682576258193,,,"20200601"
H039004,0.06187,0.004910000000000005,0.07935994827864885,-5.3164813371757065,-2.5337614677364675,0.56278,0.024399999999999977,0.04335619602686659,-3.713172146682982,-3.138305655706938,5.82922776666666E8,8.179891650000006E7,0.14032547667420328,18.21977455576398,-1.9637907212296362,"20200701"
H039004,0.06136,-5.100000000000035E-4,-0.008311603650586759,,,0.55294,-0.00983999999999996,-0.017795782544218108,,,7.03498137333333E8,1.2057536066666698E8,0.17139400130285734,18.60778551513745,-1.7637902716639478,"20200801"
H039004,0.05957,-0.00179,-0.030048682222595265,,,0.58715,0.03420999999999996,0.05826449799880774,-3.375237279992625,-2.8427623248215776,684605387,-1.8892750333333015E7,-0.02759655517191105,,,"20200901"
H039004,0.05813,-0.0014399999999999968,-0.024772062618269343,,,0.40548,-0.18166999999999994,-0.44803689454473694,,,677409832,-7195555,-0.010622159083158982,,,"20201001"
H039004,0.06122,0.0030899999999999955,0.05047370140476961,-5.7795841880724845,-2.9863028426076137,0.39628,-0.009199999999999986,-0.02321590794387803,,,6.52424054519499E8,-2.4985777480501056E7,-0.03829683670830121,,,"20201101"
H039004,0.15676,0.09554000000000001,0.6094667006889513,-2.348210271020321,-0.4951709653696149,0.41005,0.013770000000000004,0.03358127057675894,-4.285262966241573,-3.3937867907418564,678584248.008,2.6160193488501072E7,0.038551135787921596,17.07974948087535,-3.2557697166851143,"20201201"
H039004,0.06841,-0.08835000000000001,-1.2914778541148957,,,0.39311,-0.01694000000000001,-0.04309226425173618,,,1113340667.24,434756419.232,0.39049720541491784,19.89029647643066,-0.940334466155871,"20210101"
H039004,0.05549,-0.012920000000000001,-0.23283474499909895,,,0.46804,0.07493,0.1600931544312452,-2.5912009346059177,-1.8319994179745378,990760667.45,-1.2257999978999996E8,-0.12372311882898411,,,"20210201"
H039004,0.05641,9.200000000000041E-4,0.016309165041659354,-6.991136887921184,-4.116028056690931,0.43816,-0.029880000000000018,-0.06819426693445321,,,1295749000.83,3.049883333799999E8,0.23537608995618575,19.535784082626975,-1.4465706612935636,"20210301"
H039005,0.0806,0,0,,,0.49067,0,0,,,1.28487933333333E9,0,0,,,"20200301"
H039005,0.07792,-0.002680000000000002,-0.03439425051334705,,,0.6096,0.11893000000000004,0.19509514435695544,-2.1292201942429827,-1.6342679196332823,1090914999,-1.9396433433332992E8,-0.17779967688695233,,,"20200401"
H039005,0.07576,-0.002160000000000009,-0.028511087645195478,,,0.63036,0.02076,0.032933561774224254,-3.874727220684449,-3.4132630264561827,1.10459113783333E9,1.3676138833329916E7,0.012381177401220005,16.431163181293336,-4.391577911141267,"20200501"
H039005,0.07677,0.0010100000000000109,0.013156180799791726,-6.897804948128958,-4.330863607986628,0.60371,-0.026650000000000063,-0.044143711384605294,,,875609136.5,-2.2898200133332992E8,-0.26151166289632466,,,"20200601"
H039005,0.07823,0.001459999999999989,0.018662917039498777,-6.529318843261899,-3.9812167699767516,0.63457,0.03086,0.048631356666719194,-3.4782944320471225,-3.0234867572233295,1019435582.5,143826446,0.1410843887235023,18.78411789454802,-1.95839706604949,"20200701"
Q055007,0.06368,7.599999999999968E-4,0.01193467336683412,-7.182192124683902,-4.428307387237892,0.65106,0.021809999999999996,0.033499216662058795,-3.8253866987685994,-3.3962332236466337,1.07102533333333E9,66981194.5,0.06253931855331173,18.01992245885301,-2.771959823185267,"20200701"
Q055007,0.05911,-0.004569999999999998,-0.07731348333615289,,,0.63997,-0.011089999999999933,-0.01732893729393555,,,1036697027.5,-3.4328305833330035E7,-0.033113151598507924,,,"20200801"
Q055007,0.06148,0.002369999999999997,0.038549121665582255,-6.044865323835099,-3.2558219635233567,0.65317,0.01319999999999999,0.020209133916132077,-4.327538449389813,-3.9016206027089195,1.02428480516666E9,-1.2412222333340049E7,-0.012117940509056437,,,"20200901"
Q055007,0.05655,-0.004929999999999997,-0.08717948717948712,,,0.54744,-0.10572999999999999,-0.193135320765746,,,1.03882030516666E9,14535500,0.01399231409677542,16.492104491108257,-4.26924709320623,"20201001"
Q055007,0.06392,0.0073700000000000015,0.11530037546933669,-4.910337572780891,-2.160214595256774,0.56295,0.015509999999999913,0.027551292299493584,-4.166270301793695,-3.591705837060698,1.06654911100949E9,2.7728805842830062E7,0.025998620744791315,17.137982352936962,-3.649711790645022,"20201101"
Q055007,0.12478,0.06086,0.4877384196185286,-2.799179134513312,-0.7179760422138153,0.57644,0.013490000000000002,0.023402262160849358,-4.305806608762472,-3.754922587750496,1.00513500001199E9,-6.141411099750006E7,-0.06110036064485613,,,"20201201"
Q055007,0.07596,-0.04882,-0.6427066877303844,,,0.5862,0.009760000000000102,0.016649607642443026,-4.629462878557126,-4.095368627851781,1165760333.42,1.6062533340801013E8,0.13778589715502015,18.894585089303497,-1.982054268491779,"20210101"
Q055007,0.05906,-0.0169,-0.28614967829326104,,,0.61978,0.03357999999999994,0.054180515666849435,-3.393824627332744,-2.915433924709915,1081868500,-8.389183342000008E7,-0.07754346616062865,,,"20210201"
Q055007,0.06162,0.0025599999999999998,0.04154495293735799,-5.967748020490666,-3.180979234677051,0.62217,0.0023900000000000032,0.0038413938312679865,-6.036461913038717,-5.561920001349972,1110297000.05,2.8428500049999952E7,0.02560441039534443,17.162902722826278,-3.6649906612671574,"20210301"
Q055008,0.04926,0,0,,,0.46038,0,0,,,8.92563333333333E8,0,0,,,"20200301"
Q055008,0.04988,6.200000000000025E-4,0.012429831595830042,-7.3857910799251325,-4.387655921754831,0.59743,0.13705,0.22939926016437073,-1.9874094562333422,-1.4722912993819943,844693500,-4.7869833333333015E7,-0.056671246237046946,,,"20200401"
Q055008,0.04729,-0.002590000000000002,-0.05476844998942698,,,0.64002,0.04259000000000002,0.06654479547514143,-3.1561357950470144,-2.709879941930324,8.28701666666666E8,-1.599183333333397E7,-0.01929745525631538,,,"20200501"
Q055008,0.04687,-4.1999999999999676E-4,-0.008960955835289029,,,0.58836,-0.05166000000000004,-0.08780338568223543,,,7.84285944333333E8,-4.4415722333333015E7,-0.056632051937495494,,,"20200601"
Q055008,0.04726,3.9000000000000146E-4,0.008252221752010187,-7.849363818840578,-4.797272811617203,0.61222,0.023859999999999992,0.03897291823200809,-3.7355518623123674,-3.2448882783703183,8.93939472166666E8,1.0965352783333302E8,0.12266325768965398,18.512836205893223,-2.098312420440954,"20200701"
Q055008,0.04801,7.499999999999937E-4,0.015621745469693684,-7.1954373514339265,-4.159091394994638,0.61069,-0.0015300000000000313,-0.002505362786356468,,,8.90783888666666E8,-3155583.5,-0.003542479315295327,,,"20200801"
Q055008,0.04627,-0.0017399999999999985,-0.03760535984439158,,,0.64734,0.03665000000000007,0.05661630673216558,-3.3063418506494746,-2.8714582304586416,8.90781277666666E8,-2611,-0,,,"20200901"
Q055008,0.04876,0.002489999999999999,0.0510664479081214,-5.995472568505521,-2.9746275941364546,0.55209,-0.09525000000000006,-0.17252621855132327,,,1.08123033333333E9,1.904490556666639E8,0.17614105875066197,19.064895292444795,-1.7364701347754834,"20201001"
Q055008,0.04675,-0.002009999999999998,-0.04299465240641707,,,0.55096,-0.0011299999999999644,-0.002050965587338399,,,1.1052778886789E9,2.4047555345570087E7,0.02175702200494872,16.99554390051661,-3.8278187227503095,"20201101"
Q055008,0.14216,0.09541000000000001,0.6711451885199775,-2.3495718842183826,-0.3987697890826413,0.48156,-0.06940000000000002,-0.14411495971426203,,,8.91034083180199E8,-2.1424380549870098E8,-0.24044400718549527,,,"20201201"
Q055008,0.05311,-0.08905000000000002,-1.676708717755602,,,0.45875,-0.022809999999999997,-0.04972207084468664,,,404520333.37,-4.86513749810199E8,-1.2026929419273533,,,"20210101"
Q055008,0.04736,-0.005749999999999998,-0.12141047297297293,,,0.51865,0.059900000000000064,0.11549214306372324,-2.815078773860732,-2.1585527767564323,421600333.36,1.707999999000001E7,0.04051230190896358,16.65341874573922,-3.206149600153983,"20210201"
Q055008,0.04464,-0.00272,-0.06093189964157707,,,0.50285,-0.015800000000000036,-0.03142090086506918,,,451740333.38,3.014000001999998E7,0.06671974537780863,17.221363751826193,-2.7072543372187745,"20210301"
Q055009,0.05533,0,0,,,0.46344,0,0,,,664560000,0,0,,,"20200301"
Q055009,0.05519,-1.399999999999943E-4,-0.0025366914296067094,,,0.62261,0.15916999999999998,0.25564960408602494,-1.837782465540374,-1.3639475061135966,7.08085166666666E8,4.352516666666603E7,0.061468829902993405,17.588849872828106,-2.789225063497468,"20200401"
Q055009,0.0521,-0.0030900000000000025,-0.05930902111324381,,,0.65354,0.030930000000000013,0.04732686599137009,-3.4760286922851584,-3.0506771533693984,6.14268666666666E8,-93816500,-0.152728773403169,,,"20200501"
Q055009,0.05174,-3.599999999999992E-4,-0.006957866254348651,,,0.57792,-0.07562000000000002,-0.13084856035437434,,,5.79589666666666E8,-34679000,-0.059833709940768504,,,"20200601"
Q055009,0.04999,-0.0017500000000000016,-0.03500700140028009,,,0.58259,0.004670000000000063,0.008015928869359349,-5.366596207301318,-4.826324608261914,6.38620944333333E8,5.9031277666666985E7,0.09243554911637092,17.893577991344266,-2.3812436436277213,"20200701"
Q055009,0.05048,4.899999999999974E-4,0.009706814580031644,-7.621105166859607,-4.634927106110428,0.58938,0.006789999999999963,0.011520580949472264,-4.992304337411538,-4.463620195344234,6.89501666666666E8,5.0880722333333015E7,0.07379347258043814,17.744994673698297,-2.6064849987069514,"20200801"
Q055009,0.05023,-2.500000000000002E-4,-0.004977105315548481,,,0.64769,0.05830999999999997,0.09002763667804038,-2.841981673748073,-2.407638581589056,6.55300610999999E8,-3.4201055666666985E7,-0.05219139901987217,,,"20200901"
Q055009,0.05149,0.0012600000000000042,0.024470771023499788,-6.676643558018747,-3.71027589309466,0.54914,-0.09855000000000003,-0.17946243216666066,,,760840000,1.0553938900000095E8,0.138714301298566,18.474594796650837,-1.9753388473980762,"20201001"
Q055009,0.05147,-0,-3.88575869438492E-4,,,0.55467,0.005530000000000035,0.009969892007860593,-5.1975674634478874,-4.608185526776121,7.727937498362E8,1.1953749836199999E7,0.015468227892285224,16.296555580943075,-4.168967172200724,"20201101"
Q055009,0.12884,0.07737000000000001,0.6005122632722757,-2.5591561704207737,-0.509972215901635,0.49097,-0.06369999999999998,-0.12974316149662907,,,6.218681388427E8,-1.509256109935E8,-0.24269712752027042,,,"20201201"
Q055009,0.05622,-0.07262000000000002,-1.291711134827464,,,0.46477,-0.0262,-0.05637196893086903,,,405124666.69,-2.167434721527E8,-0.5350043825362808,,,"20210101"
Q055009,0.05275,-0.003470000000000001,-0.06578199052132704,,,0.55388,0.08911000000000002,0.16088322380298983,-2.4178837173575083,-1.8270764951618845,433752666.68,2.862799999000001E7,0.06600074694438766,17.169895817491316,-2.7180892196805453,"20210201"
Q055009,0.04943,-0.0033199999999999966,-0.06716568885292326,,,0.53839,-0.015490000000000004,-0.02877096528538792,,,433992000,239333.31999999285,5.51469428007873E-4,12.385612503651913,-7.502924155063148,"20210301"
Q055010,0.05528,0,0,,,0.50023,0,0,,,2.21868666666666E8,0,0,,,"20200301"
Q055010,0.05838,0.0030999999999999986,0.05310037684138401,-5.776353167491037,-2.9355712539348686,0.6286,0.1283700000000001,0.20421571746738798,-2.052838559885301,-1.5885784052666314,2.41112666666666E8,19244000,0.07981330996021246,16.772709881801482,-2.528064996953167,"20200401"
Q055010,0.05626,-0.002120000000000004,-0.03768218983291866,,,0.66126,0.03265999999999991,0.049390557420681595,-3.4216041914398208,-3.007996018389189,233940000,-7172666.666666001,-0.030660283263512018,,,"20200501"
Q055010,0.05507,-0.0011899999999999966,-0.021608861449064765,,,0.61387,-0.04738999999999993,-0.07719875543681876,,,217684000,-16256000,-0.07467705481339924,,,"20200601"
Q055010,0.0566,0.0015299999999999966,0.027031802120141283,-6.482487543577795,-3.6107412498047955,0.63209,0.018220000000000014,0.028825009096805854,-4.005235387150324,-3.546511897239697,237082000,19398000,0.08181979230814655,16.780680525935626,-2.503236104883684,"20200701"
Q055010,0.05402,-0.002579999999999999,-0.04776008885597925,,,0.6279,-0.004190000000000027,-0.00667303710781976,,,243061000,5979000,0.024598763273416962,15.60376388786304,-3.7050591107459065,"20200801"
Q055010,0.05671,0.002690000000000005,0.04743431493563754,-5.918214085368388,-3.0484093684121873,0.65213,0.024229999999999974,0.03715516844800879,-3.720163744153704,-3.2926523937264403,215729000,-27332000,-0.12669599358454356,,,"20200901"
Q055010,0.05404,-0.0026700000000000057,-0.0494078460399705,,,0.52562,-0.12651,-0.24068718846314832,,,210991000,-4738000,-0.022455934139370873,,,"20201001"
Q055010,0.06371,0.009670000000000005,0.1517815099670382,-4.6387269695169335,-1.8853132266631933,0.58207,0.05645,0.09698146271067054,-2.874399988386466,-2.3332354248174085,261740000,50749000,0.19389088408344157,17.74240247125854,-1.6404597313330704,"20201101"
Q055010,0.11221,0.0485,0.43222529186347025,-3.0261914810386994,-0.8388083177333374,0.55428,-0.02778999999999998,-0.05013711481561662,,,217967000,-43773000,-0.20082397794161502,,,"20201201"
Q055010,0.07613,-0.03608,-0.47392617890450545,,,0.56184,0.007560000000000011,0.01345578812473304,-4.884884088790694,-4.308345921659322,0,-217967000,,,,"20210101"
Q055010,0.05761,-0.018520000000000002,-0.3214719666724527,,,0.59856,0.036719999999999975,0.06134723336006411,-3.304433713229848,-2.791205204847547,0,0,,,,"20210201"
S079002,0.13726,0.06556,0.47763368789159255,-2.7247895251065084,-0.7389111836048597,0.51069,0.05247999999999997,0.10276292858681386,-2.947323134346304,-2.2753306078587556,1.59753336052159E9,1.397214161442001E8,0.08746071887887302,18.75516111343843,-2.4365655135151005,"20201201"
S079002,0.08226,-0.05499999999999999,-0.6686117189399464,,,0.46406,-0.046630000000000005,-0.1004826962030772,,,873097667.36,-7.2443569316159E8,-0.8297304187652663,,,"20210101"
S079002,0.06821,-0.014049999999999993,-0.20598152763524397,,,0.5112,0.047140000000000015,0.09221439749608767,-3.0546333814741518,-2.38363900555534,880358666.88,7260999.519999981,0.008247774223354938,15.798028052255782,-4.797811906144208,"20210201"
S079002,0.07046,0.002249999999999988,0.03193301163780852,-6.096825062765814,-3.444114956696768,0.49126,-0.019940000000000013,-0.04058950453934783,,,944829333.56,6.447066667999995E7,0.06823525094958945,17.981720898167104,-2.68479397157347,"20210301"
S079003,0.07009,0,0,,,0.41289,0,0,,,7.17937666666666E8,0,0,,,"20200301"
S079003,0.06631,-0.0037800000000000056,-0.05700497662494354,,,0.58361,0.17071999999999998,0.2925241171330169,-1.767730491428694,-1.2292081639723735,6.92889749833333E8,-2.5047916833333015E7,-0.036149931268802886,,,"20200401"
S079003,0.06907,0.0027600000000000124,0.03995946141595501,-5.892524599253074,-3.2198898033718186,0.63103,0.04742000000000002,0.07514698191845082,-3.0487111983448774,-2.5883093243554094,7.13724277666666E8,2.0834527833333015E7,0.029191283644499286,16.85212216039486,-3.5338851195948506,"20200501"
S079003,0.06787,-0.0012000000000000066,-0.0176808604685429,,,0.52832,-0.10270999999999997,-0.19440869170199873,,,6.47991055333333E8,-6.5733222333333015E7,-0.10144155817014973,,,"20200601"
S079003,0.06581,-0.0020600000000000063,-0.031302233703084735,,,0.53878,0.010460000000000025,0.01941423215412603,-4.560196820345358,-3.941748865685613,7.23385332666666E8,7.539427733333302E7,0.10422422729446533,18.138241932661927,-2.261210669064152,"20200701"
S079003,0.06923,0.0034200000000000064,0.049400548894987815,-5.678114727907621,-3.0077937436154185,0.56732,0.02854000000000001,0.050306705210463244,-3.5564486669334463,-2.9896169063777163,7.46004777333333E8,2.2619444666666985E7,0.0303207772308408,16.934320477805652,-3.4959220842739587,"20200801"
S079003,0.0698,5.700000000000011E-4,0.008166189111747867,-7.469874197135677,-4.807752927921866,0.62979,0.062469999999999914,0.09919179409009339,-2.77306883747666,-2.3106999889788633,7.41542694166667E8,-4462083.166666031,-0.006017297725089779,,,"20200901"
S079003,0.07072,9.200000000000041E-4,0.013009049773755714,-6.991136887921184,-4.3421100272684345,0.43143,-0.19835999999999998,-0.4597733120089006,,,7.99668055333333E8,5.812536116666603E7,0.07268686147833815,17.87811263547255,-2.621594633218699,"20201001"
S079003,0.06758,-0.003140000000000004,-0.04646345072506664,,,0.41036,-0.021069999999999978,-0.05134516034701232,,,7.200970831762E8,-7.957097215713298E7,-0.11050033949056119,,,"20201101"
S079003,0.13582,0.06824,0.5024296863495803,-2.6847243757987136,-0.6882995765022217,0.45373,0.04337000000000002,0.09558548035175107,-3.1379873211348617,-2.3477343496253735,7.79356999684699E8,5.925991650849903E7,0.07603693369338255,17.897443691207233,-2.576536087091043,"20201201"
S079003,0.07946,-0.05635999999999999,-0.709287691920463,,,0.41364,-0.040090000000000015,-0.09692002707668507,,,4.62725333909999E8,-3.1663166577470005E8,-0.684275622212389,,,"20210101"
S079003,0.06939,-0.01007000000000001,-0.14512177547197017,,,0.48756,0.07391999999999999,0.15161210927885796,-2.6047718516487084,-1.886429932454207,585164333.5,1.2243899959000099E8,0.20923865755396553,18.623123501393938,-1.564279776319628,"20210201"
S079003,0.06513,-0.00426,-0.0654076462459696,,,0.46488,-0.022679999999999978,-0.04878678368611249,,,5.47518666829999E8,-3.764566667000103E7,-0.06875686428731345,,,"20210301"
S079004,0.09371,0,0,,,0.45908,0,0,,,9.30861999999999E8,0,0,,,"20200301"
S079004,0.08869,-0.005019999999999997,-0.05660164618333517,,,0.63278,0.17370000000000002,0.27450298682006385,-1.7504256057350778,-1.2927931371443395,9.86185471833333E8,5.532347183333397E7,0.056098445387242256,17.828707821890152,-2.8806471782948133,"20200401"
S079004,0.09005,0.00136,0.015102720710716269,-6.600270579234176,-4.192880371874004,0.65493,0.022150000000000003,0.03382040828790864,-3.8099177824909924,-3.3866908632040698,935354611,-5.0830860833333015E7,-0.0543439463873376,,,"20200501"
S079004,0.088,-0.00205000000000001,-0.02329545454545466,,,0.56117,-0.09376000000000007,-0.16707949462729668,,,8.36552610333333E8,-9.880200066666698E7,-0.11810614113952535,,,"20200601"
S079004,0.09221,0.004210000000000005,0.045656653291400125,-5.470292631287846,-3.0866059368567584,0.57556,0.014390000000000014,0.025001737438320966,-4.24122175808286,-3.688809958995939,982208166,1.4565555566666698E8,0.14829397749750228,18.796755184594655,-1.9085586409292064,"20200701"
S079004,0.09401,0.001799999999999996,0.019146899266035487,-6.31996861408002,-3.9556144946883425,0.59892,0.023360000000000047,0.039003539704802054,-3.756730121022109,-3.24410287530949,1.00202111033333E9,1.9812944333330035E7,0.019772980957196706,16.80184603626916,-3.923438871314929,"20200801"
S079004,0.09079,-0.0032200000000000006,-0.03546646106399384,,,0.64229,0.04337000000000002,0.06752401563156832,-3.1379873211348617,-2.6952719572465416,971821249.5,-3.0199860833330035E7,-0.031075530452609263,,,"20200901"
S079004,0.08824,-0.0025499999999999967,-0.02889845874886669,,,0.46954,-0.17275000000000001,-0.3679132768241258,,,9.92968333166666E8,2.114708366666603E7,0.021296835921469987,16.867012565848228,-3.849196765588941,"20201001"
S079004,0.0896,0.00136,0.01517857142857143,-6.600270579234176,-4.187870620232924,0.44412,-0.025419999999999998,-0.05723678285148157,,,9.09628888213499E8,-8.333944495316708E7,-0.09161917132694063,,,"20201101"
S079004,0.15806,0.06846000000000001,0.43312666076173606,-2.681505645880098,-0.83672507467479,0.49568,0.051559999999999995,0.10401872175597159,-2.9650091009111503,-2.2631843791575172,9.81751666528099E8,7.212277831459999E7,0.07346336224684753,18.09388047905433,-2.610968469874236,"20201201"
S079004,0.09604,-0.062020000000000006,-0.6457725947521866,,,0.4519,-0.043779999999999986,-0.09687984067271517,,,678549333.62,-3.0320233290809894E8,-0.44683904011892783,,,"20210101"
S079004,0.0829,-0.013139999999999999,-0.1585042219541616,,,0.5228,0.07090000000000002,0.13561591430757464,-2.646484845444055,-1.9979285482119848,704789333.52,2.6239999899999976E7,0.03723098329105935,17.082795518229187,-3.2906139801903236,"20210201"
S079004,0.08214,-7.599999999999968E-4,-0.009252495738982186,,,0.48804,-0.03476000000000007,-0.07122367019096809,,,661898000.37,-4.2891333149999976E7,-0.06480051779280763,,,"20210301"
S079005,0.06113,0,0,,,0.4439,0,0,,,1124774000,0,0,,,"20200301"
S079005,0.05728,-0.0038499999999999993,-0.06721368715083798,,,0.62014,0.17624,0.28419389170187376,-1.7359085764880493,-1.2580985565062228,1.09786622166666E9,-2.690777833333993E7,-0.024509159497130253,,,"20200401"
S079005,0.05878,0.0015000000000000013,0.02551888397414089,-6.502290170873972,-3.668336552882606,0.66082,0.04067999999999994,0.061559880148905816,-3.202018707801779,-2.7877449169122195,1110502000,1.263577833333993E7,0.011378438159805142,16.352042898279517,-4.476035104008162,"20200501"
S079005,0.05831,-4.699999999999982E-4,-0.008060367003944404,,,0.55738,-0.10343999999999998,-0.18558254691592804,,,1.05513499966666E9,-5.536700033334005E7,-0.05247385438908925,,,"20200601"
S079005,0.05754,-7.699999999999999E-4,-0.013381995133819949,,,0.57109,0.01371,0.024006723983960497,-4.289629785407914,-3.729421321875002,1194589027.5,1.3945402783334005E8,0.11673807863879786,18.753245555330505,-2.147822497806917,"20200701"
S079005,0.06017,0.0026300000000000004,0.04370948977895962,-5.940771432792464,-3.130190043042587,0.57558,0.004489999999999994,0.0078008269919038085,-5.405902577227976,-4.853525526303749,1240416555,45827527.5,0.036945272388758145,17.64039550565185,-3.298317585950783,"20200801"
